stock weight,bond weight,real estate weight,Sharpe All,Sharpe 0,Sharpe 1,Sharpe 2,Sharpe,std Sharpe
0.3,0.24,0.46,0.598,0.44299999999999995,-0.18100000000000002,2.032,0.76,0.93
0.3,0.25,0.45,0.586,0.424,-0.179,2.009,0.75,0.92
0.3,0.26,0.44,0.574,0.406,-0.17600000000000002,1.986,0.74,0.91
0.3,0.27,0.43,0.562,0.38799999999999996,-0.174,1.964,0.73,0.9
0.3,0.28,0.42,0.55,0.369,-0.171,1.9409999999999998,0.71,0.9
0.3,0.29,0.41,0.5379999999999999,0.35100000000000003,-0.16899999999999998,1.9180000000000001,0.7,0.89
0.3,0.3,0.4,0.526,0.33299999999999996,-0.16699999999999998,1.896,0.69,0.88
0.3,0.31,0.39,0.514,0.314,-0.16399999999999998,1.874,0.67,0.87
0.3,0.32,0.38,0.502,0.29600000000000004,-0.162,1.851,0.66,0.86
0.3,0.33,0.37,0.49,0.278,-0.159,1.829,0.65,0.85
0.3,0.34,0.36,0.478,0.26,-0.157,1.807,0.64,0.84
0.3,0.36,0.34,0.45399999999999996,0.22399999999999998,-0.152,1.7630000000000001,0.61,0.83
0.3,0.37,0.33,0.442,0.207,-0.149,1.7409999999999999,0.6,0.82
0.3,0.38,0.32,0.431,0.18899999999999997,-0.147,1.72,0.59,0.81
0.3,0.39,0.31,0.419,0.171,-0.14400000000000002,1.699,0.58,0.8
0.3,0.4,0.3,0.40700000000000003,0.154,-0.142,1.6769999999999998,0.56,0.8
0.3,0.41,0.29,0.395,0.13699999999999998,-0.139,1.656,0.55,0.79
0.3,0.42,0.28,0.384,0.12,-0.13699999999999998,1.635,0.54,0.78
0.3,0.43,0.27,0.37200000000000005,0.10300000000000001,-0.134,1.615,0.53,0.77
0.3,0.44,0.26,0.361,0.086,-0.131,1.594,0.52,0.77
0.3,0.45,0.25,0.349,0.069,-0.129,1.574,0.5,0.76
0.3,0.46,0.24,0.33799999999999997,0.053,-0.126,1.554,0.49,0.75
0.3,0.47,0.23,0.327,0.036000000000000004,-0.124,1.534,0.48,0.75
0.3,0.48,0.22,0.316,0.02,-0.121,1.514,0.47,0.74
0.3,0.49,0.21,0.305,0.004,-0.11900000000000001,1.494,0.46,0.73
0.3,0.51,0.19,0.28300000000000003,-0.027999999999999997,-0.113,1.456,0.44,0.72
0.3,0.52,0.18,0.272,-0.043,-0.111,1.4369999999999998,0.43,0.71
0.3,0.53,0.17,0.262,-0.057999999999999996,-0.10800000000000001,1.4180000000000001,0.42,0.71
0.3,0.54,0.16,0.251,-0.073,-0.106,1.4,0.41,0.7
0.3,0.55,0.15,0.24100000000000002,-0.08800000000000001,-0.10300000000000001,1.381,0.4,0.7
0.3,0.56,0.14,0.23,-0.10300000000000001,-0.1,1.3630000000000002,0.39,0.69
0.3,0.63,0.07,0.161,-0.19699999999999998,-0.083,1.2429999999999999,0.32,0.65
0.3,0.64,0.06,0.152,-0.209,-0.08,1.227,0.31,0.65
0.3,0.65,0.05,0.14300000000000002,-0.221,-0.078,1.2109999999999999,0.3,0.64
0.3,0.66,0.04,0.134,-0.23199999999999998,-0.075,1.195,0.3,0.64
0.3,0.67,0.03,0.125,-0.243,-0.073,1.18,0.29,0.63
0.3,0.68,0.02,0.11599999999999999,-0.253,-0.07,1.165,0.28,0.63
0.3,0.69,0.01,0.107,-0.263,-0.068,1.149,0.27,0.62
0.3,0.7,0.0,0.098,-0.273,-0.065,1.135,0.27,0.62
0.31,0.0,0.69,0.8290000000000001,0.794,-0.245,2.375,0.97,1.08
0.31,0.01,0.68,0.821,0.782,-0.243,2.378,0.97,1.08
0.31,0.02,0.67,0.813,0.7709999999999999,-0.24100000000000002,2.379,0.97,1.08
0.31,0.03,0.66,0.805,0.758,-0.24,2.378,0.97,1.08
0.31,0.04,0.65,0.7959999999999999,0.746,-0.23800000000000002,2.376,0.96,1.08
0.31,0.05,0.64,0.787,0.733,-0.23600000000000002,2.371,0.96,1.08
0.31,0.06,0.63,0.778,0.7190000000000001,-0.23399999999999999,2.363,0.95,1.07
0.31,0.07,0.62,0.769,0.705,-0.23199999999999998,2.354,0.94,1.07
0.31,0.08,0.61,0.759,0.691,-0.23,2.344,0.94,1.06
0.31,0.09,0.6,0.75,0.6759999999999999,-0.228,2.331,0.93,1.06
0.31,0.1,0.59,0.74,0.6609999999999999,-0.226,2.3169999999999997,0.92,1.05
0.31,0.11,0.58,0.7290000000000001,0.6459999999999999,-0.22399999999999998,2.302,0.91,1.05
0.31,0.12,0.57,0.7190000000000001,0.63,-0.222,2.286,0.9,1.04
0.31,0.13,0.56,0.7090000000000001,0.614,-0.22,2.2680000000000002,0.89,1.03
0.31,0.14,0.55,0.698,0.597,-0.217,2.25,0.88,1.03
0.31,0.15,0.54,0.687,0.581,-0.215,2.23,0.87,1.02
0.31,0.16,0.53,0.6759999999999999,0.564,-0.213,2.211,0.85,1.01
0.31,0.17,0.52,0.665,0.546,-0.21100000000000002,2.19,0.84,1.0
0.31,0.18,0.51,0.654,0.529,-0.209,2.169,0.83,0.99
0.31,0.2,0.49,0.632,0.494,-0.204,2.126,0.81,0.98
0.31,0.21,0.48,0.62,0.47600000000000003,-0.20199999999999999,2.104,0.79,0.97
0.31,0.22,0.47,0.609,0.45799999999999996,-0.2,2.082,0.78,0.96
0.31,0.23,0.46,0.597,0.44,-0.19699999999999998,2.06,0.77,0.95
0.31,0.24,0.45,0.586,0.42200000000000004,-0.195,2.037,0.75,0.94
0.31,0.25,0.44,0.574,0.40399999999999997,-0.193,2.015,0.74,0.93
0.31,0.26,0.43,0.562,0.385,-0.19,1.992,0.73,0.92
0.31,0.27,0.42,0.551,0.36700000000000005,-0.188,1.97,0.72,0.91
0.31,0.28,0.41,0.539,0.349,-0.185,1.9469999999999998,0.7,0.91
0.31,0.29,0.4,0.527,0.331,-0.183,1.925,0.69,0.9
0.31,0.3,0.39,0.515,0.313,-0.18100000000000002,1.903,0.68,0.89
0.31,0.31,0.38,0.504,0.295,-0.17800000000000002,1.88,0.67,0.88
0.31,0.32,0.37,0.49200000000000005,0.27699999999999997,-0.17600000000000002,1.858,0.65,0.87
0.31,0.33,0.36,0.48,0.259,-0.17300000000000001,1.8359999999999999,0.64,0.86
0.31,0.34,0.35,0.469,0.24100000000000002,-0.171,1.814,0.63,0.86
0.31,0.35,0.34,0.457,0.223,-0.168,1.7919999999999998,0.62,0.85
0.31,0.36,0.33,0.445,0.20600000000000002,-0.166,1.771,0.6,0.84
0.31,0.37,0.32,0.434,0.188,-0.163,1.749,0.59,0.83
0.31,0.38,0.31,0.42200000000000004,0.171,-0.161,1.7280000000000002,0.58,0.82
0.31,0.39,0.3,0.41100000000000003,0.154,-0.158,1.706,0.57,0.82
0.31,0.4,0.29,0.39899999999999997,0.136,-0.155,1.685,0.56,0.81
0.31,0.41,0.28,0.38799999999999996,0.11900000000000001,-0.153,1.6640000000000001,0.54,0.8
0.31,0.42,0.27,0.376,0.102,-0.15,1.643,0.53,0.79
0.31,0.43,0.26,0.365,0.086,-0.14800000000000002,1.6230000000000002,0.52,0.79
0.31,0.44,0.25,0.354,0.069,-0.145,1.6019999999999999,0.51,0.78
0.31,0.45,0.24,0.34299999999999997,0.053,-0.14300000000000002,1.5819999999999999,0.5,0.77
0.31,0.46,0.23,0.332,0.036000000000000004,-0.14,1.5619999999999998,0.49,0.76
0.31,0.47,0.22,0.321,0.02,-0.13699999999999998,1.5419999999999998,0.47,0.76
0.31,0.48,0.21,0.31,0.004,-0.135,1.5219999999999998,0.46,0.75
0.31,0.49,0.2,0.299,-0.012,-0.132,1.5030000000000001,0.45,0.74
0.31,0.51,0.18,0.278,-0.043,-0.127,1.464,0.43,0.73
0.31,0.52,0.17,0.267,-0.057999999999999996,-0.124,1.446,0.42,0.73
0.31,0.53,0.16,0.257,-0.073,-0.122,1.4269999999999998,0.41,0.72
0.31,0.54,0.15,0.247,-0.08800000000000001,-0.11900000000000001,1.4080000000000001,0.4,0.71
0.31,0.55,0.14,0.237,-0.10300000000000001,-0.11599999999999999,1.39,0.39,0.71
0.31,0.56,0.13,0.22699999999999998,-0.11699999999999999,-0.114,1.3719999999999999,0.38,0.7
0.31,0.62,0.07,0.168,-0.19699999999999998,-0.098,1.2690000000000001,0.32,0.67
0.31,0.63,0.06,0.159,-0.209,-0.096,1.253,0.32,0.66
0.31,0.64,0.05,0.15,-0.22,-0.09300000000000001,1.237,0.31,0.66
0.31,0.65,0.04,0.141,-0.231,-0.091,1.2209999999999999,0.3,0.65
0.31,0.66,0.03,0.132,-0.242,-0.08800000000000001,1.205,0.29,0.65
0.31,0.67,0.02,0.12300000000000001,-0.252,-0.086,1.189,0.28,0.64
0.31,0.68,0.01,0.114,-0.262,-0.083,1.1740000000000002,0.28,0.64
0.31,0.69,0.0,0.106,-0.272,-0.081,1.159,0.27,0.63
0.32,0.0,0.68,0.8109999999999999,0.7709999999999999,-0.258,2.376,0.96,1.08
0.32,0.01,0.67,0.8029999999999999,0.76,-0.256,2.379,0.96,1.09
0.32,0.02,0.66,0.795,0.748,-0.254,2.38,0.96,1.09
0.32,0.03,0.65,0.787,0.735,-0.252,2.379,0.95,1.09
0.32,0.04,0.64,0.779,0.723,-0.251,2.376,0.95,1.08
0.32,0.05,0.63,0.77,0.71,-0.249,2.371,0.94,1.08
0.32,0.06,0.62,0.7609999999999999,0.696,-0.247,2.365,0.94,1.08
0.32,0.07,0.61,0.752,0.682,-0.245,2.356,0.93,1.08
0.32,0.08,0.6,0.743,0.6679999999999999,-0.243,2.345,0.92,1.07
0.32,0.09,0.59,0.733,0.653,-0.24100000000000002,2.333,0.92,1.07
0.32,0.1,0.58,0.7240000000000001,0.638,-0.239,2.319,0.91,1.06
0.32,0.11,0.57,0.7140000000000001,0.623,-0.237,2.3040000000000003,0.9,1.06
0.32,0.12,0.56,0.7040000000000001,0.607,-0.235,2.2880000000000003,0.89,1.05
0.32,0.13,0.55,0.693,0.591,-0.233,2.271,0.88,1.04
0.32,0.14,0.54,0.6829999999999999,0.575,-0.231,2.252,0.87,1.03
0.32,0.15,0.53,0.6729999999999999,0.5579999999999999,-0.22899999999999998,2.234,0.85,1.03
0.32,0.16,0.52,0.662,0.541,-0.226,2.214,0.84,1.02
0.32,0.17,0.51,0.6509999999999999,0.524,-0.22399999999999998,2.194,0.83,1.01
0.32,0.19,0.49,0.629,0.49,-0.22,2.1519999999999997,0.81,0.99
0.32,0.2,0.48,0.618,0.47200000000000003,-0.218,2.13,0.79,0.99
0.32,0.21,0.47,0.607,0.455,-0.215,2.109,0.78,0.98
0.32,0.22,0.46,0.596,0.43700000000000006,-0.213,2.0869999999999997,0.77,0.97
0.32,0.23,0.45,0.585,0.419,-0.21100000000000002,2.065,0.76,0.96
0.32,0.24,0.44,0.573,0.401,-0.20800000000000002,2.042,0.74,0.95
0.32,0.25,0.43,0.562,0.38299999999999995,-0.20600000000000002,2.02,0.73,0.94
0.32,0.26,0.42,0.551,0.365,-0.204,1.9980000000000002,0.72,0.93
0.32,0.27,0.41,0.539,0.34700000000000003,-0.201,1.976,0.71,0.92
0.32,0.28,0.4,0.528,0.32899999999999996,-0.19899999999999998,1.953,0.69,0.92
0.32,0.29,0.39,0.516,0.311,-0.196,1.931,0.68,0.91
0.32,0.3,0.38,0.505,0.293,-0.19399999999999998,1.909,0.67,0.9
0.32,0.31,0.37,0.493,0.276,-0.191,1.8869999999999998,0.66,0.89
0.32,0.32,0.36,0.48200000000000004,0.258,-0.18899999999999997,1.865,0.64,0.88
0.32,0.33,0.35,0.47100000000000003,0.24,-0.18600000000000003,1.8430000000000002,0.63,0.87
0.32,0.34,0.34,0.45899999999999996,0.222,-0.184,1.821,0.62,0.87
0.32,0.35,0.33,0.44799999999999995,0.205,-0.18100000000000002,1.7990000000000002,0.61,0.86
0.32,0.36,0.32,0.436,0.188,-0.179,1.778,0.6,0.85
0.32,0.37,0.31,0.425,0.17,-0.17600000000000002,1.756,0.58,0.84
0.32,0.38,0.3,0.414,0.153,-0.174,1.735,0.57,0.83
0.32,0.39,0.29,0.40299999999999997,0.136,-0.171,1.714,0.56,0.83
0.32,0.4,0.28,0.391,0.11900000000000001,-0.16899999999999998,1.693,0.55,0.82
0.32,0.41,0.27,0.38,0.102,-0.166,1.672,0.54,0.81
0.32,0.42,0.26,0.369,0.085,-0.163,1.651,0.52,0.8
0.32,0.43,0.25,0.358,0.069,-0.161,1.631,0.51,0.8
0.32,0.44,0.24,0.34700000000000003,0.052000000000000005,-0.158,1.61,0.5,0.79
0.32,0.45,0.23,0.337,0.036000000000000004,-0.156,1.59,0.49,0.78
0.32,0.46,0.22,0.326,0.02,-0.153,1.57,0.48,0.77
0.32,0.47,0.21,0.315,0.004,-0.15,1.55,0.47,0.77
0.32,0.48,0.2,0.304,-0.012,-0.14800000000000002,1.53,0.46,0.76
0.32,0.49,0.19,0.294,-0.027000000000000003,-0.145,1.511,0.45,0.75
0.32,0.51,0.17,0.273,-0.057999999999999996,-0.14,1.473,0.43,0.74
0.32,0.52,0.16,0.263,-0.073,-0.13699999999999998,1.454,0.41,0.74
0.32,0.53,0.15,0.253,-0.08800000000000001,-0.135,1.435,0.4,0.73
0.32,0.54,0.14,0.243,-0.102,-0.132,1.4169999999999998,0.39,0.72
0.32,0.55,0.13,0.233,-0.11599999999999999,-0.129,1.399,0.38,0.72
0.32,0.56,0.12,0.223,-0.13,-0.127,1.381,0.37,0.71
0.32,0.61,0.07,0.175,-0.196,-0.113,1.295,0.33,0.68
0.32,0.62,0.06,0.166,-0.20800000000000002,-0.111,1.278,0.32,0.68
0.32,0.63,0.05,0.157,-0.21899999999999997,-0.10800000000000001,1.262,0.31,0.67
0.32,0.64,0.04,0.14800000000000002,-0.231,-0.106,1.246,0.3,0.67
0.32,0.65,0.03,0.139,-0.24100000000000002,-0.10300000000000001,1.23,0.3,0.66
0.32,0.66,0.02,0.13,-0.252,-0.10099999999999999,1.214,0.29,0.66
0.32,0.67,0.01,0.122,-0.261,-0.098,1.199,0.28,0.65
0.32,0.68,0.0,0.113,-0.271,-0.096,1.1840000000000002,0.27,0.65
0.33,0.0,0.67,0.794,0.748,-0.27,2.376,0.95,1.09
0.33,0.01,0.66,0.787,0.737,-0.268,2.38,0.95,1.09
0.33,0.02,0.65,0.779,0.725,-0.266,2.381,0.95,1.09
0.33,0.03,0.64,0.7709999999999999,0.713,-0.265,2.38,0.94,1.09
0.33,0.04,0.63,0.762,0.7,-0.263,2.377,0.94,1.09
0.33,0.05,0.62,0.754,0.687,-0.261,2.372,0.93,1.09
0.33,0.06,0.61,0.745,0.6729999999999999,-0.259,2.365,0.93,1.09
0.33,0.07,0.6,0.736,0.659,-0.257,2.3569999999999998,0.92,1.08
0.33,0.08,0.59,0.727,0.645,-0.255,2.346,0.91,1.08
0.33,0.09,0.58,0.718,0.631,-0.254,2.334,0.9,1.07
0.33,0.1,0.57,0.708,0.616,-0.252,2.3209999999999997,0.89,1.07
0.33,0.11,0.56,0.698,0.6,-0.25,2.306,0.89,1.06
0.33,0.12,0.55,0.6890000000000001,0.585,-0.247,2.29,0.88,1.06
0.33,0.13,0.54,0.679,0.569,-0.245,2.273,0.87,1.05
0.33,0.14,0.53,0.6679999999999999,0.5529999999999999,-0.243,2.255,0.86,1.04
0.33,0.15,0.52,0.6579999999999999,0.536,-0.24100000000000002,2.2359999999999998,0.84,1.03
0.33,0.16,0.51,0.648,0.519,-0.239,2.217,0.83,1.03
0.33,0.18,0.49,0.627,0.486,-0.235,2.176,0.81,1.01
0.33,0.19,0.48,0.616,0.46799999999999997,-0.23199999999999998,2.155,0.8,1.0
0.33,0.2,0.47,0.605,0.451,-0.23,2.134,0.78,0.99
0.33,0.21,0.46,0.594,0.433,-0.228,2.113,0.77,0.99
0.33,0.22,0.45,0.583,0.41600000000000004,-0.226,2.0909999999999997,0.76,0.98
0.33,0.23,0.44,0.5720000000000001,0.39799999999999996,-0.223,2.069,0.75,0.97
0.33,0.24,0.43,0.561,0.38,-0.221,2.0469999999999997,0.74,0.96
0.33,0.25,0.42,0.55,0.363,-0.21899999999999997,2.025,0.72,0.95
0.33,0.26,0.41,0.539,0.345,-0.21600000000000003,2.003,0.71,0.94
0.33,0.27,0.4,0.528,0.327,-0.214,1.9809999999999999,0.7,0.93
0.33,0.28,0.39,0.517,0.309,-0.212,1.959,0.69,0.93
0.33,0.29,0.38,0.506,0.292,-0.209,1.9369999999999998,0.67,0.92
0.33,0.3,0.37,0.495,0.27399999999999997,-0.207,1.915,0.66,0.91
0.33,0.31,0.36,0.483,0.256,-0.204,1.893,0.65,0.9
0.33,0.32,0.35,0.47200000000000003,0.239,-0.20199999999999999,1.871,0.64,0.89
0.33,0.33,0.34,0.461,0.221,-0.19899999999999998,1.849,0.62,0.88
0.33,0.34,0.33,0.45,0.204,-0.19699999999999998,1.828,0.61,0.88
0.33,0.35,0.32,0.439,0.187,-0.19399999999999998,1.806,0.6,0.87
0.33,0.36,0.31,0.428,0.16899999999999998,-0.192,1.784,0.59,0.86
0.33,0.37,0.3,0.41700000000000004,0.152,-0.18899999999999997,1.7630000000000001,0.58,0.85
0.33,0.38,0.29,0.406,0.135,-0.18600000000000003,1.742,0.56,0.84
0.33,0.39,0.28,0.395,0.11800000000000001,-0.184,1.7209999999999999,0.55,0.84
0.33,0.4,0.27,0.384,0.102,-0.18100000000000002,1.7,0.54,0.83
0.33,0.41,0.26,0.373,0.085,-0.179,1.679,0.53,0.82
0.33,0.42,0.25,0.36200000000000004,0.069,-0.17600000000000002,1.6580000000000001,0.52,0.81
0.33,0.43,0.24,0.35200000000000004,0.052000000000000005,-0.17300000000000001,1.6380000000000001,0.51,0.81
0.33,0.44,0.23,0.341,0.036000000000000004,-0.171,1.618,0.49,0.8
0.33,0.45,0.22,0.33,0.02,-0.168,1.597,0.48,0.79
0.33,0.46,0.21,0.32,0.004,-0.165,1.577,0.47,0.78
0.33,0.47,0.2,0.309,-0.012,-0.163,1.558,0.46,0.78
0.33,0.48,0.19,0.299,-0.027000000000000003,-0.16,1.538,0.45,0.77
0.33,0.49,0.18,0.289,-0.042,-0.158,1.5190000000000001,0.44,0.76
0.33,0.51,0.16,0.268,-0.073,-0.152,1.4809999999999999,0.42,0.75
0.33,0.52,0.15,0.258,-0.087,-0.15,1.462,0.41,0.75
0.33,0.53,0.14,0.248,-0.102,-0.147,1.443,0.4,0.74
0.33,0.54,0.13,0.239,-0.11599999999999999,-0.14400000000000002,1.425,0.39,0.73
0.33,0.55,0.12,0.22899999999999998,-0.13,-0.142,1.4069999999999998,0.38,0.73
0.33,0.6,0.07,0.182,-0.195,-0.128,1.32,0.33,0.7
0.33,0.61,0.06,0.172,-0.207,-0.126,1.3030000000000002,0.32,0.69
0.33,0.62,0.05,0.163,-0.21899999999999997,-0.12300000000000001,1.287,0.32,0.69
0.33,0.63,0.04,0.155,-0.23,-0.12,1.27,0.31,0.68
0.33,0.64,0.03,0.146,-0.24100000000000002,-0.11800000000000001,1.254,0.3,0.68
0.33,0.65,0.02,0.13699999999999998,-0.251,-0.115,1.239,0.29,0.67
0.33,0.66,0.01,0.128,-0.261,-0.113,1.2229999999999999,0.28,0.67
0.33,0.67,0.0,0.12,-0.27,-0.11,1.208,0.28,0.66
0.34,0.0,0.66,0.778,0.726,-0.281,2.377,0.94,1.1
0.34,0.01,0.65,0.77,0.715,-0.28,2.38,0.94,1.1
0.34,0.02,0.64,0.763,0.703,-0.278,2.381,0.94,1.1
0.34,0.03,0.63,0.755,0.69,-0.276,2.38,0.93,1.1
0.34,0.04,0.62,0.746,0.677,-0.275,2.377,0.93,1.1
0.34,0.05,0.61,0.738,0.664,-0.273,2.372,0.92,1.1
0.34,0.06,0.6,0.7290000000000001,0.6509999999999999,-0.271,2.366,0.92,1.09
0.34,0.07,0.59,0.721,0.637,-0.26899999999999996,2.3569999999999998,0.91,1.09
0.34,0.08,0.58,0.7120000000000001,0.623,-0.267,2.347,0.9,1.09
0.34,0.09,0.57,0.703,0.608,-0.265,2.335,0.89,1.08
0.34,0.1,0.56,0.693,0.593,-0.263,2.322,0.88,1.08
0.34,0.11,0.55,0.684,0.578,-0.261,2.307,0.87,1.07
0.34,0.12,0.54,0.674,0.562,-0.259,2.291,0.86,1.06
0.34,0.13,0.53,0.664,0.547,-0.257,2.275,0.86,1.06
0.34,0.14,0.52,0.654,0.531,-0.255,2.2569999999999997,0.84,1.05
0.34,0.15,0.51,0.644,0.514,-0.253,2.238,0.83,1.04
0.34,0.17,0.49,0.624,0.48100000000000004,-0.249,2.199,0.81,1.03
0.34,0.18,0.48,0.614,0.46399999999999997,-0.247,2.1790000000000003,0.8,1.02
0.34,0.19,0.47,0.603,0.447,-0.245,2.1590000000000003,0.79,1.01
0.34,0.2,0.46,0.593,0.43,-0.242,2.138,0.78,1.0
0.34,0.21,0.45,0.5820000000000001,0.413,-0.24,2.116,0.76,0.99
0.34,0.22,0.44,0.5710000000000001,0.395,-0.23800000000000002,2.095,0.75,0.99
0.34,0.23,0.43,0.561,0.37799999999999995,-0.235,2.073,0.74,0.98
0.34,0.24,0.42,0.55,0.36,-0.233,2.052,0.73,0.97
0.34,0.25,0.41,0.539,0.34299999999999997,-0.231,2.03,0.71,0.96
0.34,0.26,0.4,0.528,0.325,-0.228,2.008,0.7,0.95
0.34,0.27,0.39,0.517,0.307,-0.226,1.986,0.69,0.94
0.34,0.28,0.38,0.506,0.29,-0.22399999999999998,1.964,0.68,0.93
0.34,0.29,0.37,0.496,0.272,-0.221,1.942,0.66,0.93
0.34,0.3,0.36,0.485,0.255,-0.21899999999999997,1.92,0.65,0.92
0.34,0.31,0.35,0.474,0.23800000000000002,-0.21600000000000003,1.8980000000000001,0.64,0.91
0.34,0.32,0.34,0.46299999999999997,0.22,-0.214,1.8769999999999998,0.63,0.9
0.34,0.33,0.33,0.452,0.203,-0.21100000000000002,1.855,0.62,0.89
0.34,0.34,0.32,0.441,0.18600000000000003,-0.209,1.8330000000000002,0.6,0.88
0.34,0.35,0.31,0.43,0.16899999999999998,-0.20600000000000002,1.8119999999999998,0.59,0.88
0.34,0.36,0.3,0.419,0.152,-0.204,1.791,0.58,0.87
0.34,0.37,0.29,0.409,0.135,-0.201,1.7690000000000001,0.57,0.86
0.34,0.38,0.28,0.39799999999999996,0.11800000000000001,-0.19899999999999998,1.7480000000000002,0.56,0.85
0.34,0.39,0.27,0.387,0.10099999999999999,-0.196,1.7269999999999999,0.54,0.85
0.34,0.4,0.26,0.377,0.085,-0.193,1.706,0.53,0.84
0.34,0.41,0.25,0.366,0.068,-0.191,1.686,0.52,0.83
0.34,0.42,0.24,0.355,0.052000000000000005,-0.188,1.665,0.51,0.82
0.34,0.43,0.23,0.345,0.036000000000000004,-0.185,1.645,0.5,0.82
0.34,0.44,0.22,0.335,0.02,-0.183,1.624,0.49,0.81
0.34,0.45,0.21,0.324,0.004,-0.18,1.604,0.48,0.8
0.34,0.46,0.2,0.314,-0.012,-0.177,1.585,0.47,0.79
0.34,0.47,0.19,0.304,-0.027000000000000003,-0.175,1.565,0.45,0.79
0.34,0.48,0.18,0.294,-0.042,-0.172,1.545,0.44,0.78
0.34,0.49,0.17,0.284,-0.057,-0.16899999999999998,1.526,0.43,0.77
0.34,0.51,0.15,0.264,-0.087,-0.16399999999999998,1.4880000000000002,0.41,0.76
0.34,0.52,0.14,0.254,-0.10099999999999999,-0.161,1.469,0.4,0.75
0.34,0.53,0.13,0.244,-0.11599999999999999,-0.159,1.4509999999999998,0.39,0.75
0.34,0.54,0.12,0.235,-0.13,-0.156,1.433,0.38,0.74
0.34,0.59,0.07,0.188,-0.195,-0.14300000000000002,1.345,0.34,0.71
0.34,0.6,0.06,0.179,-0.207,-0.14,1.328,0.33,0.71
0.34,0.61,0.05,0.17,-0.218,-0.13699999999999998,1.311,0.32,0.7
0.34,0.62,0.04,0.161,-0.22899999999999998,-0.135,1.295,0.31,0.7
0.34,0.63,0.03,0.152,-0.24,-0.132,1.2790000000000001,0.3,0.69
0.34,0.64,0.02,0.14400000000000002,-0.25,-0.129,1.263,0.29,0.69
0.34,0.65,0.01,0.135,-0.26,-0.127,1.247,0.29,0.68
0.34,0.66,0.0,0.127,-0.26899999999999996,-0.124,1.232,0.28,0.68
0.35,0.0,0.65,0.762,0.7040000000000001,-0.292,2.377,0.93,1.1
0.35,0.01,0.64,0.755,0.693,-0.29100000000000004,2.38,0.93,1.1
0.35,0.02,0.63,0.747,0.68,-0.289,2.381,0.92,1.1
0.35,0.03,0.62,0.7390000000000001,0.6679999999999999,-0.287,2.38,0.92,1.1
0.35,0.04,0.61,0.731,0.655,-0.28600000000000003,2.377,0.92,1.1
0.35,0.05,0.6,0.723,0.642,-0.284,2.373,0.91,1.1
0.35,0.06,0.59,0.7140000000000001,0.629,-0.282,2.366,0.9,1.1
0.35,0.07,0.58,0.706,0.615,-0.28,2.3569999999999998,0.9,1.09
0.35,0.08,0.57,0.6970000000000001,0.6,-0.27899999999999997,2.347,0.89,1.09
0.35,0.09,0.56,0.688,0.586,-0.27699999999999997,2.336,0.88,1.09
0.35,0.1,0.55,0.679,0.5710000000000001,-0.275,2.322,0.87,1.08
0.35,0.11,0.54,0.67,0.556,-0.273,2.3080000000000003,0.86,1.08
0.35,0.12,0.53,0.66,0.541,-0.271,2.293,0.85,1.07
0.35,0.13,0.52,0.65,0.525,-0.26899999999999996,2.276,0.84,1.06
0.35,0.14,0.51,0.6409999999999999,0.509,-0.267,2.259,0.83,1.06
0.35,0.16,0.49,0.621,0.47600000000000003,-0.263,2.221,0.81,1.04
0.35,0.17,0.48,0.611,0.46,-0.26,2.202,0.8,1.03
0.35,0.18,0.47,0.601,0.44299999999999995,-0.258,2.182,0.79,1.03
0.35,0.19,0.46,0.591,0.426,-0.256,2.161,0.78,1.02
0.35,0.2,0.45,0.58,0.409,-0.254,2.141,0.77,1.01
0.35,0.21,0.44,0.57,0.392,-0.252,2.12,0.75,1.0
0.35,0.22,0.43,0.56,0.375,-0.249,2.0980000000000003,0.74,0.99
0.35,0.23,0.42,0.5489999999999999,0.35700000000000004,-0.247,2.077,0.73,0.98
0.35,0.24,0.41,0.539,0.34,-0.245,2.056,0.72,0.98
0.35,0.25,0.4,0.528,0.32299999999999995,-0.242,2.0340000000000003,0.7,0.97
0.35,0.26,0.39,0.517,0.305,-0.24,2.012,0.69,0.96
0.35,0.27,0.38,0.507,0.28800000000000003,-0.23800000000000002,1.99,0.68,0.95
0.35,0.28,0.37,0.496,0.271,-0.235,1.969,0.67,0.94
0.35,0.31,0.34,0.46399999999999997,0.21899999999999997,-0.228,1.9040000000000001,0.63,0.92
0.35,0.32,0.33,0.45399999999999996,0.20199999999999999,-0.225,1.882,0.62,0.91
0.35,0.33,0.32,0.44299999999999995,0.185,-0.223,1.86,0.61,0.9
0.35,0.34,0.31,0.43200000000000005,0.168,-0.22,1.839,0.6,0.89
0.35,0.35,0.3,0.42200000000000004,0.151,-0.218,1.818,0.58,0.89
0.35,0.36,0.29,0.41100000000000003,0.134,-0.215,1.796,0.57,0.88
0.35,0.37,0.28,0.401,0.11699999999999999,-0.213,1.775,0.56,0.87
0.35,0.38,0.27,0.39,0.10099999999999999,-0.21,1.754,0.55,0.86
0.35,0.39,0.26,0.38,0.084,-0.207,1.733,0.54,0.85
0.35,0.4,0.25,0.369,0.068,-0.205,1.713,0.53,0.85
0.35,0.41,0.24,0.359,0.052000000000000005,-0.20199999999999999,1.692,0.51,0.84
0.35,0.42,0.23,0.349,0.036000000000000004,-0.2,1.671,0.5,0.83
0.35,0.43,0.22,0.33899999999999997,0.02,-0.19699999999999998,1.651,0.49,0.82
0.35,0.44,0.21,0.32799999999999996,0.004,-0.19399999999999998,1.631,0.48,0.82
